id,index
GO:0015556,1499
GO:0009860,1500
GO:0045263,1501
GO:0015935,1502
GO:0071540,1503
GO:0052794,1504
GO:2000378,1505
GO:1990816,1506
GO:0051473,1507
GO:0001000,1508
GO:0019253,1509
GO:0010842,1510
GO:0051216,1511
GO:0009411,1512
GO:0005773,1513
GO:0052866,1514
GO:0018023,1515
GO:0004831,1516
GO:0010028,1517
GO:0043536,1518
GO:0055070,1519
GO:0004125,1520
GO:0102486,1521
GO:0052832,1522
GO:0045665,1523
GO:0070402,1524
GO:0043419,1525
GO:0042910,1526
GO:0005655,1527
GO:0048787,1528
GO:0102545,1529
GO:0005952,1530
GO:0061599,1531
GO:0009318,1532
GO:0008836,1533
GO:0030295,1534
GO:0005384,1535
GO:0008180,1536
GO:0004328,1537
GO:0004611,1538
GO:0047938,1539
GO:0031532,1540
GO:0006369,1541
GO:0097351,1542
GO:0008152,1543
GO:0043029,1544
GO:0016744,1545
GO:0008381,1546
GO:0016152,1547
GO:0009020,1548
GO:0140677,1549
GO:0007096,1550
GO:0006471,1551
GO:0097309,1552
GO:0006090,1553
GO:0032509,1554
GO:0004376,1555
GO:0070652,1556
GO:0006355,1557
GO:0050515,1558
GO:0120113,1559
GO:0008909,1560
GO:0008380,1561
GO:0033179,1562
GO:0047922,1563
GO:0006537,1564
GO:0004598,1565
GO:0009725,1566
GO:0005496,1567
GO:0009800,1568
GO:0015706,1569
GO:0008753,1570
GO:0071014,1571
GO:0043139,1572
GO:0005682,1573
GO:0080030,1574
GO:0047293,1575
GO:0051144,1576
GO:0047486,1577
GO:0070979,1578
GO:0004054,1579
GO:0046695,1580
GO:0042325,1581
GO:0051382,1582
GO:0045905,1583
GO:1903833,1584
GO:0042221,1585
GO:0008783,1586
GO:0043815,1587
GO:0035066,1588
GO:0032485,1589
GO:0000154,1590
GO:1990423,1591
GO:0019076,1592
GO:0008797,1593
GO:0006006,1594
GO:0030870,1595
GO:0021987,1596
GO:0010287,1597
GO:0030177,1598
GO:0030001,1599
GO:0055038,1600
GO:0034389,1601
GO:0006534,1602
GO:0015078,1603
GO:0046789,1604
GO:0005688,1605
GO:0033094,1606
GO:0048168,1607
GO:0043984,1608
GO:0042098,1609
GO:0045494,1610
GO:0004849,1611
GO:0098609,1612
GO:0030429,1613
GO:0070206,1614
GO:0016050,1615
GO:0000139,1616
GO:0030411,1617
GO:0048011,1618
GO:0007018,1619
GO:0017076,1620
GO:0003730,1621
GO:0010458,1622
GO:0005933,1623
GO:0008608,1624
GO:0004320,1625
GO:0061371,1626
GO:0005751,1627
GO:0002230,1628
GO:0051864,1629
GO:0046907,1630
GO:0003972,1631
GO:0016303,1632
GO:0042552,1633
GO:0007254,1634
GO:0060038,1635
GO:0017176,1636
GO:0060027,1637
GO:0005000,1638
GO:0009627,1639
GO:0004666,1640
GO:0008115,1641
GO:0040034,1642
GO:0004765,1643
GO:0004833,1644
GO:0005935,1645
GO:0004578,1646
GO:0016874,1647
GO:0030229,1648
GO:0004635,1649
GO:0016767,1650
GO:0045943,1651
GO:0034774,1652
GO:0007411,1653
GO:1990426,1654
GO:0007155,1655
GO:0023041,1656
GO:0048156,1657
GO:0003896,1658
GO:0071840,1659
GO:0046422,1660
GO:0019251,1661
GO:0005031,1662
GO:0042412,1663
GO:0070120,1664
GO:0008925,1665
GO:0052890,1666
GO:0004563,1667
GO:0008887,1668
GO:0016829,1669
GO:0016075,1670
GO:0007346,1671
GO:0110153,1672
GO:0034613,1673
GO:0003962,1674
GO:0009697,1675
GO:0036380,1676
GO:0008716,1677
GO:0090136,1678
GO:0007200,1679
GO:0004932,1680
GO:0008199,1681
GO:0050112,1682
GO:0007032,1683
GO:0030130,1684
GO:0032264,1685
GO:0008154,1686
GO:0009612,1687
GO:0019941,1688
GO:0052699,1689
GO:0006957,1690
GO:0140312,1691
GO:0045027,1692
GO:0052693,1693
GO:0051013,1694
GO:0019700,1695
GO:0001527,1696
GO:0009398,1697
GO:0007020,1698
GO:0039545,1699
GO:0052624,1700
GO:0002474,1701
GO:0045703,1702
GO:0004623,1703
GO:0102345,1704
GO:0043484,1705
GO:0004934,1706
GO:0008710,1707
GO:0055036,1708
GO:0000500,1709
GO:0004197,1710
GO:0031902,1711
GO:0019887,1712
GO:0042554,1713
GO:0006869,1714
GO:0045492,1715
GO:0043023,1716
GO:0051649,1717
GO:0019180,1718
GO:0051741,1719
GO:1904646,1720
GO:0006099,1721
GO:0015940,1722
GO:0008804,1723
GO:0015499,1724
GO:0043303,1725
GO:0008073,1726
GO:0019408,1727
GO:0003938,1728
GO:0016560,1729
GO:0000462,1730
GO:0006547,1731
GO:0005833,1732
GO:0016604,1733
GO:2000379,1734
GO:0019333,1735
GO:0046655,1736
GO:0003975,1737
GO:0008417,1738
GO:0033814,1739
GO:0016837,1740
GO:0051775,1741
GO:0070063,1742
GO:0050853,1743
GO:0050750,1744
GO:0006075,1745
GO:0009376,1746
GO:2001070,1747
GO:0004157,1748
GO:0019239,1749
GO:0006168,1750
GO:0042273,1751
GO:0003882,1752
GO:0001917,1753
GO:0051225,1754
GO:0005750,1755
GO:0004129,1756
GO:0042493,1757
GO:0102522,1758
GO:0033557,1759
GO:0006221,1760
GO:0042738,1761
GO:0048730,1762
GO:0015067,1763
GO:0016504,1764
GO:0019475,1765
GO:0019171,1766
GO:0071558,1767
GO:0008455,1768
GO:0043614,1769
GO:0008107,1770
GO:0008697,1771
GO:0008852,1772
GO:0047453,1773
GO:0009640,1774
GO:0004747,1775
GO:0039521,1776
GO:0001732,1777
GO:1990074,1778
GO:0071005,1779
GO:0000122,1780
GO:0006825,1781
GO:0008217,1782
GO:0046488,1783
GO:0043529,1784
GO:0048663,1785
GO:0004420,1786
GO:0006392,1787
GO:0044178,1788
GO:0008475,1789
GO:0008343,1790
GO:0030210,1791
GO:0001123,1792
GO:0002953,1793
GO:0018836,1794
GO:0016594,1795
GO:0005672,1796
GO:0008241,1797
GO:0039504,1798
GO:0000423,1799
GO:0046782,1800
GO:0140825,1801
GO:0008963,1802
GO:0043066,1803
GO:1900383,1804
GO:0016896,1805
GO:0043564,1806
GO:1990380,1807
GO:0004645,1808
GO:0051083,1809
GO:0001568,1810
GO:0102202,1811
GO:0008758,1812
GO:0005788,1813
GO:0019956,1814
GO:0009347,1815
GO:0044218,1816
GO:0010241,1817
GO:0034063,1818
GO:0046040,1819
GO:0042805,1820
GO:0034038,1821
GO:0006119,1822
GO:0015086,1823
GO:0004879,1824
GO:0051992,1825
GO:0030604,1826
GO:0047516,1827
GO:0050673,1828
GO:0009274,1829
GO:0012501,1830
GO:0060291,1831
GO:0043365,1832
GO:0004754,1833
GO:0000976,1834
GO:0016208,1835
GO:0048589,1836
GO:0035447,1837
GO:0004641,1838
GO:0044249,1839
GO:0097381,1840
GO:0008741,1841
GO:0010595,1842
GO:0031317,1843
GO:0004089,1844
GO:0031422,1845
GO:0007173,1846
GO:0004739,1847
GO:0018697,1848
GO:0018057,1849
GO:0043864,1850
GO:0045197,1851
GO:0009041,1852
GO:0009678,1853
GO:0048471,1854
GO:0004456,1855
GO:0098978,1856
GO:0018298,1857
GO:0031461,1858
GO:0047355,1859
GO:0042314,1860
GO:0015851,1861
GO:0043917,1862
GO:0015079,1863
GO:0031683,1864
GO:0005854,1865
GO:0043547,1866
GO:0102007,1867
GO:0002181,1868
GO:0034426,1869
GO:0008993,1870
GO:0019371,1871
GO:0000026,1872
GO:0004484,1873
GO:0008273,1874
GO:0000014,1875
GO:0120020,1876
GO:0004636,1877
GO:0010087,1878
GO:0017110,1879
GO:0006080,1880
GO:0006188,1881
GO:0044097,1882
GO:0071260,1883
GO:0030206,1884
GO:0009002,1885
GO:0003723,1886
GO:0004993,1887
GO:0045151,1888
GO:0004659,1889
GO:0009314,1890
GO:0006526,1891
GO:0030798,1892
GO:0051493,1893
GO:0004066,1894
GO:0009081,1895
GO:0007596,1896
GO:0047315,1897
GO:0003952,1898
GO:0007154,1899
GO:0103068,1900
GO:0019547,1901
GO:0046294,1902
GO:0102205,1903
GO:0046621,1904
GO:0045892,1905
GO:0001933,1906
GO:0080109,1907
GO:0050728,1908
GO:2000369,1909
GO:0009691,1910
GO:0003852,1911
GO:0004557,1912
GO:0000981,1913
GO:0050353,1914
GO:0102130,1915
GO:0045815,1916
GO:0015349,1917
GO:0004460,1918
GO:0030632,1919
GO:0005504,1920
GO:0030496,1921
GO:0046330,1922
GO:0007194,1923
GO:0000793,1924
GO:0050343,1925
GO:0016422,1926
GO:0033942,1927
GO:0061844,1928
GO:0005797,1929
GO:0008691,1930
GO:0017174,1931
GO:0008859,1932
GO:0102481,1933
GO:0008242,1934
GO:0008892,1935
GO:0042413,1936
GO:0016477,1937
GO:0019346,1938
GO:0004439,1939
GO:0009299,1940
GO:0097697,1941
GO:0086091,1942
GO:0071300,1943
GO:0045301,1944
GO:0004107,1945
GO:0046912,1946
GO:0045239,1947
GO:0032265,1948
GO:0045484,1949
GO:0042995,1950
GO:0009269,1951
GO:0016567,1952
GO:0042102,1953
GO:0006783,1954
GO:0033494,1955
GO:0042651,1956
GO:0016180,1957
GO:0106275,1958
GO:0070300,1959
GO:0006285,1960
GO:0042300,1961
GO:1901998,1962
GO:0070701,1963
GO:0019262,1964
GO:0009247,1965
GO:0070131,1966
GO:0031053,1967
GO:0031160,1968
GO:0033212,1969
GO:0000917,1970
GO:0052589,1971
GO:0003873,1972
GO:0016079,1973
GO:0030368,1974
GO:0061015,1975
GO:0032502,1976
GO:0018669,1977
GO:0006820,1978
GO:0004106,1979
GO:0050043,1980
GO:0046513,1981
GO:0004564,1982
GO:0004308,1983
GO:2000352,1984
GO:0009236,1985
GO:0004834,1986
GO:0007507,1987
GO:0004411,1988
GO:0000210,1989
GO:0034386,1990
GO:0030682,1991
GO:0006241,1992
GO:0019646,1993
GO:0000506,1994
GO:0019614,1995
GO:0007023,1996
GO:0019165,1997
GO:0019252,1998
GO:0032301,1999
GO:0051723,2000
GO:0048500,2001
GO:0003887,2002
GO:0005354,2003
GO:0070694,2004
GO:0004354,2005
GO:0001658,2006
GO:0016812,2007
GO:0047769,2008
GO:0006998,2009
GO:0010498,2010
GO:0048013,2011
GO:0043407,2012
GO:0019551,2013
GO:0005615,2014
GO:0004860,2015
GO:0004814,2016
GO:0005747,2017
GO:0052645,2018
GO:0010011,2019
GO:0050415,2020
GO:0051715,2021
GO:0050583,2022
GO:0009522,2023
GO:0047750,2024
GO:0046314,2025
GO:0005977,2026
GO:0010089,2027
GO:0060070,2028
GO:0016844,2029
GO:0000827,2030
GO:0042558,2031
GO:0006351,2032
GO:0015233,2033
GO:0004605,2034
GO:0004692,2035
GO:0033038,2036
GO:0019205,2037
GO:0018105,2038
GO:0005741,2039
GO:0042952,2040
GO:0010088,2041
GO:0019419,2042
GO:0005868,2043
GO:0034626,2044
GO:0005853,2045
GO:0043967,2046
GO:0032150,2047
GO:0031417,2048
GO:0042220,2049
GO:0017196,2050
GO:0070847,2051
GO:0003954,2052
GO:0039623,2053
GO:0043094,2054
GO:0050607,2055
GO:0008306,2056
GO:0015144,2057
GO:0032870,2058
GO:0004869,2059
GO:0033743,2060
GO:0031105,2061
GO:0033745,2062
GO:0052657,2063
GO:0000127,2064
GO:0035145,2065
GO:0001530,2066
GO:0032220,2067
GO:0006013,2068
GO:0016641,2069
GO:0016891,2070
GO:0003904,2071
GO:0051536,2072
GO:0008413,2073
GO:1901135,2074
GO:0016990,2075
GO:0030788,2076
GO:0006559,2077
GO:0016977,2078
GO:0034647,2079
GO:0006417,2080
GO:0004820,2081
GO:0039548,2082
GO:0006658,2083
GO:0043491,2084
GO:0008239,2085
GO:0030158,2086
GO:0019825,2087
GO:0004491,2088
GO:0006810,2089
GO:0035101,2090
GO:0052726,2091
GO:1902751,2092
GO:0042781,2093
GO:0007127,2094
GO:0008021,2095
GO:0030686,2096
GO:0032217,2097
GO:0044341,2098
GO:0006265,2099
GO:0004163,2100
GO:0005272,2101
GO:0000302,2102
GO:0015137,2103
GO:0070478,2104
GO:0009579,2105
GO:0048854,2106
GO:0019216,2107
GO:0042732,2108
GO:0034362,2109
GO:0047553,2110
GO:0035694,2111
GO:0003924,2112
GO:0042030,2113
GO:0009706,2114
GO:0047602,2115
GO:0005783,2116
GO:0002504,2117
GO:0047746,2118
GO:0061564,2119
GO:0004970,2120
GO:0006851,2121
GO:0033596,2122
GO:0005881,2123
GO:0102092,2124
GO:0010330,2125
GO:0070971,2126
GO:0048288,2127
GO:0030332,2128
GO:0017069,2129
GO:0032185,2130
GO:0045721,2131
GO:0031347,2132
GO:0006543,2133
GO:0042834,2134
GO:0003986,2135
GO:0030194,2136
GO:0001221,2137
GO:0050334,2138
GO:0018160,2139
GO:0005249,2140
GO:0080025,2141
GO:0008420,2142
GO:0018193,2143
GO:0016985,2144
GO:0000274,2145
GO:0000959,2146
GO:0010800,2147
GO:0032991,2148
GO:0030182,2149
GO:0000340,2150
GO:0017065,2151
GO:0005700,2152
GO:0004813,2153
GO:0047310,2154
GO:0009325,2155
GO:0009263,2156
GO:0006376,2157
GO:0009428,2158
GO:0031408,2159
GO:0098542,2160
GO:0003933,2161
GO:0010274,2162
GO:0005185,2163
GO:0030308,2164
GO:0055001,2165
GO:0106261,2166
GO:0102662,2167
GO:0043190,2168
GO:0005829,2169
GO:0047389,2170
GO:0006379,2171
GO:0015179,2172
GO:0006474,2173
GO:0033698,2174
GO:0006003,2175
GO:0008928,2176
GO:0071763,2177
GO:0010598,2178
GO:0009975,2179
GO:0005053,2180
GO:0043231,2181
GO:0050319,2182
GO:0035327,2183
GO:0006352,2184
GO:0003922,2185
GO:0045150,2186
GO:0019544,2187
GO:0006893,2188
GO:0008266,2189
GO:0044528,2190
GO:0009740,2191
GO:0046835,2192
GO:0070204,2193
GO:0003854,2194
GO:0043065,2195
GO:0033748,2196
GO:0046944,2197
GO:0034198,2198
GO:0009360,2199
GO:0043743,2200
GO:1990663,2201
GO:0007124,2202
GO:0009060,2203
GO:0090398,2204
GO:0043214,2205
GO:0009639,2206
GO:0001938,2207
GO:0048791,2208
GO:0019509,2209
GO:0016973,2210
GO:0035792,2211
GO:0004749,2212
GO:0006206,2213
GO:0009323,2214
GO:0016811,2215
GO:0043542,2216
GO:0019948,2217
GO:0003923,2218
GO:0043202,2219
GO:0002724,2220
GO:0006253,2221
GO:0070836,2222
GO:0004488,2223
GO:0043750,2224
GO:0006104,2225
GO:0004573,2226
GO:0051017,2227
GO:0009611,2228
GO:0070733,2229
GO:0004425,2230
GO:0031261,2231
GO:0051019,2232
GO:0007624,2233
GO:0103012,2234
GO:0042780,2235
GO:0018817,2236
GO:0004588,2237
GO:0010968,2238
GO:0005856,2239
GO:0070498,2240
GO:0004334,2241
GO:0031588,2242
GO:0007160,2243
GO:0030983,2244
GO:0042813,2245
GO:0034067,2246
GO:0047388,2247
GO:0090734,2248
GO:0050520,2249
GO:0044571,2250
GO:0052331,2251
GO:0043124,2252
GO:0050194,2253
GO:0000995,2254
GO:0004995,2255
GO:0016773,2256
GO:0033608,2257
GO:0047213,2258
GO:0009431,2259
GO:0047184,2260
GO:0009523,2261
GO:0045880,2262
GO:0002191,2263
GO:0005021,2264
GO:0033971,2265
GO:0006888,2266
GO:0017102,2267
GO:0035060,2268
GO:0005686,2269
GO:0044237,2270
GO:0070823,2271
GO:0097175,2272
GO:0008158,2273
GO:0008742,2274
GO:0048662,2275
GO:0016740,2276
GO:0030412,2277
GO:0019301,2278
GO:0006014,2279
GO:0004366,2280
GO:0019516,2281
GO:0004068,2282
GO:0008806,2283
GO:0031929,2284
GO:0008831,2285
GO:0006885,2286
GO:0001653,2287
GO:0030016,2288
GO:0070816,2289
GO:0007369,2290
GO:0005903,2291
GO:0005965,2292
GO:0019836,2293
GO:0061386,2294
GO:0005980,2295
GO:0015910,2296
GO:0032691,2297
GO:0015116,2298
GO:0045490,2299
GO:0009035,2300
GO:0032465,2301
GO:0043517,2302
GO:0031397,2303
GO:0043280,2304
GO:0016251,2305
GO:0045786,2306
GO:0018522,2307
GO:0001222,2308
GO:0017186,2309
GO:2001022,2310
GO:0033130,2311
GO:0006900,2312
GO:0045936,2313
GO:0033817,2314
GO:0008251,2315
GO:0004861,2316
GO:0032007,2317
GO:0048873,2318
GO:0102043,2319
GO:0001680,2320
GO:0042124,2321
GO:0046857,2322
GO:0050794,2323
GO:0060076,2324
GO:0031132,2325
GO:0009447,2326
GO:0032549,2327
GO:0030527,2328
GO:1900723,2329
GO:0008714,2330
GO:0051292,2331
GO:0089714,2332
GO:0008728,2333
GO:0006235,2334
GO:0009922,2335
GO:0050570,2336
GO:0003333,2337
GO:0007229,2338
GO:0034214,2339
GO:0052761,2340
GO:0015743,2341
GO:0106312,2342
GO:0010124,2343
GO:0052926,2344
GO:0016051,2345
GO:0043024,2346
GO:0017017,2347
GO:0005351,2348
GO:0045281,2349
GO:0005030,2350
GO:0061575,2351
GO:0032050,2352
GO:0060285,2353
GO:0016342,2354
GO:0030425,2355
GO:0019369,2356
GO:0003978,2357
GO:0019619,2358
GO:0006754,2359
GO:0090149,2360
GO:0035255,2361
GO:0015248,2362
GO:0008379,2363
GO:0030544,2364
GO:0016405,2365
GO:0010628,2366
GO:0043211,2367
GO:0004314,2368
GO:0008869,2369
GO:0080032,2370
GO:0010951,2371
GO:0010277,2372
GO:0050695,2373
GO:1900182,2374
GO:1990939,2375
GO:0034134,2376
GO:0033980,2377
GO:0015611,2378
GO:0046935,2379
GO:2000134,2380
GO:0032504,2381
GO:0019344,2382
GO:0033014,2383
GO:0009694,2384
GO:0030655,2385
GO:0016199,2386
GO:0035257,2387
GO:0042010,2388
GO:0016324,2389
GO:0047727,2390
GO:0009225,2391
GO:0006002,2392
GO:0042475,2393
GO:0016779,2394
GO:0019629,2395
GO:0006309,2396
GO:0019905,2397
GO:0043177,2398
GO:0004523,2399
GO:0006276,2400
GO:0052739,2401
GO:0070374,2402
GO:0009738,2403
GO:0016889,2404
GO:0030165,2405
GO:0004500,2406
GO:0006835,2407
GO:0099503,2408
GO:0006412,2409
GO:0070513,2410
GO:0072671,2411
GO:0090222,2412
GO:0046555,2413
GO:0005543,2414
GO:0042383,2415
GO:0005546,2416
GO:0000467,2417
GO:0033627,2418
GO:0009651,2419
GO:0015977,2420
GO:0004499,2421
GO:0042806,2422
GO:0080009,2423
GO:0033235,2424
GO:0009664,2425
GO:0033540,2426
GO:0009960,2427
GO:0045662,2428
GO:0019774,2429
GO:0030259,2430
GO:0061809,2431
GO:0030032,2432
GO:0001650,2433
GO:0045910,2434
GO:0004364,2435
GO:0044548,2436
GO:0045444,2437
GO:0006565,2438
GO:0047632,2439
GO:0042450,2440
GO:0030217,2441
GO:0098685,2442
GO:0016296,2443
GO:0071161,2444
GO:0097320,2445
GO:0043395,2446
GO:0000938,2447
GO:0019955,2448
GO:0050868,2449
GO:0006614,2450
GO:0042546,2451
GO:0009228,2452
GO:0005816,2453
GO:0034066,2454
GO:0033539,2455
GO:0051726,2456
GO:0008918,2457
GO:0019752,2458
GO:0044211,2459
GO:0008219,2460
GO:0046658,2461
GO:0008911,2462
GO:0006281,2463
GO:0000973,2464
GO:0050806,2465
GO:0034098,2466
GO:0042572,2467
GO:0042158,2468
GO:0009045,2469
GO:0016605,2470
GO:0000290,2471
GO:0009834,2472
GO:0010427,2473
GO:0005173,2474
GO:0008658,2475
GO:0039564,2476
GO:0030175,2477
GO:0102338,2478
GO:0052655,2479
GO:0061578,2480
GO:0004222,2481
GO:0016879,2482
GO:2000344,2483
GO:0010105,2484
GO:0009024,2485
GO:0031221,2486
GO:0004818,2487
GO:0045048,2488
GO:0102336,2489
GO:0035615,2490
GO:0007423,2491
GO:0004609,2492
GO:0051540,2493
GO:0004165,2494
GO:0001217,2495
GO:0050297,2496
GO:0004582,2497
GO:0008200,2498
GO:0005186,2499
GO:0019478,2500
GO:0000176,2501
GO:0002083,2502
GO:0043333,2503
GO:0018026,2504
GO:0050567,2505
GO:0004559,2506
GO:0009056,2507
GO:0006952,2508
GO:0051281,2509
GO:0006482,2510
GO:0044458,2511
GO:0016442,2512
GO:0009966,2513
GO:0046475,2514
GO:0043884,2515
GO:0050262,2516
GO:0030426,2517
GO:0008815,2518
GO:0009750,2519
GO:0008977,2520
GO:0019588,2521
GO:0044550,2522
GO:0030276,2523
GO:0030336,2524
GO:0048529,2525
GO:0005923,2526
GO:0046910,2527
GO:0006164,2528
GO:0030864,2529
GO:0016121,2530
GO:0006335,2531
GO:0050118,2532
GO:0003867,2533
GO:0001817,2534
GO:0042284,2535
GO:0004960,2536
GO:0006306,2537
GO:0046279,2538
GO:0090527,2539
GO:0000250,2540
GO:0070966,2541
GO:0032774,2542
GO:0005127,2543
GO:0002688,2544
GO:0032300,2545
GO:0102953,2546
GO:0008988,2547
GO:0045290,2548
GO:0010119,2549
GO:0015503,2550
GO:0102555,2551
GO:0090522,2552
GO:0050727,2553
GO:0032133,2554
GO:0030036,2555
GO:1990404,2556
GO:0034451,2557
GO:0006940,2558
GO:0003746,2559
GO:0052886,2560
GO:0004132,2561
GO:0015097,2562
GO:0000712,2563
GO:0030139,2564
GO:0102127,2565
GO:0048048,2566
GO:0070205,2567
GO:0031177,2568
GO:0099402,2569
GO:0008765,2570
GO:0004060,2571
GO:0001540,2572
GO:0016260,2573
GO:0043488,2574
GO:0048821,2575
GO:0001100,2576
GO:0006641,2577
GO:0006433,2578
GO:0040018,2579
GO:0005975,2580
GO:0035162,2581
GO:0008690,2582
GO:0044874,2583
GO:0048568,2584
GO:0004504,2585
GO:0016810,2586
GO:0006729,2587
GO:0006662,2588
GO:0052665,2589
GO:0050897,2590
GO:0046514,2591
GO:0004649,2592
GO:0016311,2593
GO:0001656,2594
GO:0006468,2595
GO:0001678,2596
GO:0004349,2597
GO:0047134,2598
GO:0022613,2599
GO:0016554,2600
GO:0018101,2601
GO:0051880,2602
GO:0006370,2603
GO:0048703,2604
GO:0050731,2605
GO:0016861,2606
GO:0000287,2607
GO:0052914,2608
GO:0044668,2609
GO:0008825,2610
GO:0016052,2611
GO:0008284,2612
GO:0003985,2613
GO:0018024,2614
GO:0008860,2615
GO:0008781,2616
GO:0004832,2617
GO:0048260,2618
GO:0005658,2619
GO:0016125,2620
GO:0009279,2621
GO:0020002,2622
GO:0008177,2623
GO:0005819,2624
GO:0004371,2625
GO:0004730,2626
GO:0046537,2627
GO:2000012,2628
GO:0045735,2629
GO:0044186,2630
GO:0006207,2631
GO:0002094,2632
GO:0071268,2633
GO:0048514,2634
GO:0004815,2635
GO:0018064,2636
GO:0006145,2637
GO:0004518,2638
GO:0052906,2639
GO:0070679,2640
GO:0047690,2641
GO:0033612,2642
GO:0004109,2643
GO:0051123,2644
GO:0140326,2645
GO:0098796,2646
GO:0030466,2647
GO:0036134,2648
GO:0060612,2649
GO:1902975,2650
GO:0002098,2651
GO:0008108,2652
GO:0009534,2653
GO:0003959,2654
GO:0002020,2655
GO:0048564,2656
GO:0044877,2657
GO:0030124,2658
GO:0102704,2659
GO:0005540,2660
GO:0004687,2661
GO:0033728,2662
GO:0031623,2663
GO:0042177,2664
GO:0031731,2665
GO:0018344,2666
GO:0042426,2667
GO:0051453,2668
GO:0015419,2669
GO:0030847,2670
GO:0006486,2671
GO:0022627,2672
GO:0031411,2673
GO:0050508,2674
GO:0102121,2675
GO:0006730,2676
GO:0008933,2677
GO:0015440,2678
GO:0010923,2679
GO:0047334,2680
GO:0032258,2681
GO:0010215,2682
GO:0004181,2683
GO:0009631,2684
GO:0000373,2685
GO:0070545,2686
GO:0045132,2687
GO:0008406,2688
GO:0030705,2689
GO:0015675,2690
GO:0097200,2691
GO:0015068,2692
GO:0043766,2693
GO:0071480,2694
GO:0007166,2695
GO:0000390,2696
GO:0007202,2697
GO:0033621,2698
GO:0031470,2699
GO:0008496,2700
GO:0003979,2701
GO:0031402,2702
GO:0048020,2703
GO:0009888,2704
GO:0009146,2705
GO:0102208,2706
GO:0036128,2707
GO:0042882,2708
GO:0046177,2709
GO:0004473,2710
GO:0015012,2711
GO:0034629,2712
GO:0046039,2713
GO:0015701,2714
GO:0051075,2715
GO:0070579,2716
GO:0005576,2717
GO:0007286,2718
GO:0043461,2719
GO:0008271,2720
GO:0006805,2721
GO:0008983,2722
GO:0019233,2723
GO:0030027,2724
GO:0016298,2725
GO:0047372,2726
GO:0006107,2727
GO:0008127,2728
GO:0106319,2729
GO:0008349,2730
GO:0043876,2731
GO:0000979,2732
GO:0016645,2733
GO:0034122,2734
GO:1990573,2735
GO:0016485,2736
GO:0030890,2737
GO:0034146,2738
GO:0008894,2739
GO:0006741,2740
GO:0008470,2741
GO:0004466,2742
GO:0103026,2743
GO:0070542,2744
GO:0005092,2745
GO:0004809,2746
GO:0044540,2747
GO:0002040,2748
GO:0006470,2749
GO:0016836,2750
GO:0019991,2751
GO:0033512,2752
GO:0000338,2753
GO:0008770,2754
GO:0030674,2755
GO:0005519,2756
GO:0006098,2757
GO:0031210,2758
GO:0008254,2759
GO:0070692,2760
GO:0030658,2761
GO:0008298,2762
GO:0032958,2763
GO:0008198,2764
GO:0015446,2765
GO:0031262,2766
GO:0000700,2767
GO:0106008,2768
GO:0045004,2769
GO:0032570,2770
GO:0006183,2771
GO:0030371,2772
GO:0004064,2773
GO:0015204,2774
GO:0019885,2775
GO:0003941,2776
GO:0047810,2777
GO:0070122,2778
GO:0071280,2779
GO:0004589,2780
GO:0016790,2781
GO:0033018,2782
GO:0010181,2783
GO:0050307,2784
GO:0033255,2785
GO:0004075,2786
GO:0043010,2787
GO:0000045,2788
GO:0004082,2789
GO:0000149,2790
GO:0071025,2791
GO:0009976,2792
GO:0022824,2793
GO:0099171,2794
GO:0009010,2795
GO:0015616,2796
GO:0008881,2797
GO:0010143,2798
GO:0032655,2799
GO:0033693,2800
GO:0045340,2801
GO:0034024,2802
GO:0031573,2803
GO:0005968,2804
GO:0007205,2805
GO:0004150,2806
GO:0004397,2807
GO:0043189,2808
GO:0052588,2809
GO:0009250,2810
GO:0106335,2811
GO:0002548,2812
GO:0043392,2813
GO:0009758,2814
GO:0097198,2815
GO:0009007,2816
GO:0042797,2817
GO:0070577,2818
GO:0007095,2819
GO:0032501,2820
GO:0072357,2821
GO:0102573,2822
GO:0008022,2823
GO:0005245,2824
GO:0006226,2825
GO:0051119,2826
GO:0010634,2827
GO:1901362,2828
GO:0031966,2829
GO:0008777,2830
GO:0008785,2831
GO:0000906,2832
GO:0000421,2833
GO:0044164,2834
GO:0034620,2835
GO:0070072,2836
GO:0016682,2837
GO:0010259,2838
GO:0045436,2839
GO:0051693,2840
GO:0036430,2841
GO:0008186,2842
GO:0006895,2843
GO:0000124,2844
GO:0004839,2845
GO:0009271,2846
GO:0000703,2847
GO:0010739,2848
GO:0045551,2849
GO:0030128,2850
GO:0008939,2851
GO:0005244,2852
GO:0042832,2853
GO:0046930,2854
GO:0008726,2855
GO:0035267,2856
GO:0009368,2857
GO:0050518,2858
GO:0070403,2859
GO:0044773,2860
GO:1904706,2861
GO:0045202,2862
GO:0007498,2863
GO:0042542,2864
GO:0019417,2865
GO:0004359,2866
GO:0033794,2867
GO:0031032,2868
GO:0018551,2869
GO:0016624,2870
GO:0034473,2871
GO:0005886,2872
GO:0003921,2873
GO:0008521,2874
GO:0018577,2875
GO:0030409,2876
GO:0008927,2877
GO:0045277,2878
GO:0038203,2879
GO:0042446,2880
GO:0016480,2881
GO:0003910,2882
GO:0018480,2883
GO:0016701,2884
GO:0018850,2885
GO:0039586,2886
GO:0005484,2887
GO:0031510,2888
GO:0039619,2889
GO:0043818,2890
GO:0042823,2891
GO:0039652,2892
GO:0004375,2893
GO:0031116,2894
GO:0008655,2895
GO:0009330,2896
GO:0016403,2897
